# Wavelength (Å), Efficiency
4.500000000000000111e-01,4.594976800994777233e-01
4.600000000000000200e-01,4.665742162004177240e-01
4.700000000000000289e-01,4.735607181879820660e-01
4.800000000000000377e-01,4.805763831245568052e-01
4.899999999999999911e-01,4.872273248923987277e-01
5.000000000000000000e-01,4.939488850441815515e-01
5.100000000000000089e-01,5.005601633041431020e-01
5.200000000000000178e-01,5.070899002314112058e-01
5.300000000000000266e-01,5.134969343527823193e-01
5.400000000000000355e-01,5.197813963555885097e-01
5.500000000000000444e-01,5.260459283310475742e-01
5.600000000000000533e-01,5.320203340145546189e-01
5.700000000000000622e-01,5.380383566896163039e-01
5.800000000000000711e-01,5.441055512571415509e-01
5.899999999999999689e-01,5.499128872583662897e-01
5.999999999999999778e-01,5.554974281126029423e-01
6.099999999999999867e-01,5.612080708671740581e-01
6.199999999999999956e-01,5.666706648509032274e-01
6.300000000000000044e-01,5.722699009060377984e-01
6.400000000000000133e-01,5.776173004171598624e-01
6.500000000000000222e-01,5.828095995576021426e-01
6.600000000000000311e-01,5.880779774845106278e-01
6.700000000000000400e-01,5.931572135172074045e-01
6.800000000000000488e-01,5.982351596961295037e-01
6.900000000000000577e-01,6.030981199845890650e-01
7.000000000000000666e-01,6.080937626388756012e-01
7.100000000000000755e-01,6.129124776709088396e-01
7.199999999999999734e-01,6.176733561479914592e-01
7.299999999999999822e-01,6.222309696441014060e-01
7.399999999999999911e-01,6.270332407815429887e-01
7.500000000000000000e-01,6.314414739245862718e-01
7.600000000000000089e-01,6.360026566257724889e-01
7.700000000000000178e-01,6.404253331669031990e-01
7.800000000000000266e-01,6.447631181603548089e-01
7.900000000000000355e-01,6.489597742540317293e-01
8.000000000000000444e-01,6.531710347521001436e-01
8.100000000000000533e-01,6.573030065727719640e-01
8.200000000000000622e-01,6.613173253512631966e-01
8.300000000000000711e-01,6.652954952038250269e-01
8.400000000000000799e-01,6.693227449012866259e-01
8.499999999999999778e-01,6.732016227520942753e-01
8.599999999999999867e-01,6.770434345373511631e-01
8.699999999999999956e-01,6.808037724013138448e-01
8.800000000000000044e-01,6.845968620440773256e-01
8.900000000000000133e-01,6.882647899586281648e-01
9.000000000000000222e-01,6.918362443493463187e-01
9.100000000000000311e-01,6.954250457133396290e-01
9.200000000000000400e-01,6.990110271656783114e-01
9.300000000000000488e-01,7.023967011166482033e-01
9.400000000000000577e-01,7.058044361512805231e-01
9.500000000000000666e-01,7.091508669375068408e-01
9.600000000000000755e-01,7.124200130974688294e-01
9.699999999999999734e-01,7.155695804677637550e-01
9.799999999999999822e-01,7.188345372750208906e-01
9.899999999999999911e-01,7.220752768968401458e-01
1.000000000000000000e+00,7.250416059725821594e-01
1.010000000000000009e+00,7.282427373365091272e-01
1.020000000000000018e+00,7.310526092560032385e-01
1.030000000000000027e+00,7.339876550895506613e-01
1.040000000000000036e+00,7.369304180674203231e-01
1.050000000000000044e+00,7.397684784178274464e-01
1.060000000000000053e+00,7.425474388336341658e-01
1.070000000000000062e+00,7.452094427235665952e-01
1.080000000000000071e+00,7.480559938173648726e-01
1.090000000000000080e+00,7.507637350359246398e-01
1.100000000000000089e+00,7.536232546095529283e-01
1.110000000000000098e+00,7.561538457703436134e-01
1.120000000000000107e+00,7.587605803461161535e-01
1.130000000000000115e+00,7.612333911557140897e-01
1.140000000000000124e+00,7.635647509495558927e-01
1.150000000000000133e+00,7.661652544364595530e-01
1.160000000000000142e+00,7.685102711087782312e-01
1.169999999999999929e+00,7.709765966665610426e-01
1.179999999999999938e+00,7.733749210306676281e-01
1.189999999999999947e+00,7.756921647908318063e-01
1.199999999999999956e+00,7.777854681341159759e-01
1.209999999999999964e+00,7.802504620168977389e-01
1.219999999999999973e+00,7.822226855214272634e-01
1.229999999999999982e+00,7.844613207620858564e-01
1.239999999999999991e+00,7.867316701000950374e-01
1.250000000000000000e+00,7.887744145941796292e-01
1.260000000000000009e+00,7.908381892591888063e-01
1.270000000000000018e+00,7.928575872721204121e-01
1.280000000000000027e+00,7.949148100623678603e-01
1.290000000000000036e+00,7.969515967969749148e-01
1.300000000000000044e+00,7.987884743913825636e-01
1.310000000000000053e+00,8.009571138485036546e-01
1.320000000000000062e+00,8.026884124400662790e-01
1.330000000000000071e+00,8.044746032459549889e-01
1.340000000000000080e+00,8.062548014891949277e-01
1.350000000000000089e+00,8.080997014180620885e-01
1.360000000000000098e+00,8.098655430831985802e-01
1.370000000000000107e+00,8.117233681065521012e-01
1.380000000000000115e+00,8.134172294543973170e-01
1.390000000000000124e+00,8.150954846013352961e-01
1.400000000000000133e+00,8.168137888159751059e-01
1.410000000000000142e+00,8.184436416857693297e-01
1.419999999999999929e+00,8.200459001203693754e-01
1.429999999999999938e+00,8.217648246976548831e-01
1.439999999999999947e+00,8.233402261925532040e-01
1.449999999999999956e+00,8.248268345196834161e-01
1.459999999999999964e+00,8.263463777782565911e-01
1.469999999999999973e+00,8.278418677584246099e-01
1.479999999999999982e+00,8.294148113012996815e-01
1.489999999999999991e+00,8.308613813789008651e-01
1.500000000000000000e+00,8.323613645068251854e-01
1.510000000000000009e+00,8.338386383192033513e-01
1.520000000000000018e+00,8.350307359474762325e-01
1.530000000000000027e+00,8.364588002126969180e-01
1.540000000000000036e+00,8.378516137116966966e-01
1.550000000000000044e+00,8.391801385635617727e-01
1.560000000000000053e+00,8.404295873683821361e-01
1.570000000000000062e+00,8.418364917042205908e-01
1.580000000000000071e+00,8.430114626818415724e-01
1.590000000000000080e+00,8.441433659668186040e-01
1.600000000000000089e+00,8.453317301122921235e-01
1.610000000000000098e+00,8.467586242705046340e-01
1.620000000000000107e+00,8.479420735064292503e-01
1.630000000000000115e+00,8.490946624354998029e-01
1.640000000000000124e+00,8.501034630849649831e-01
1.650000000000000133e+00,8.512182137836606932e-01
1.660000000000000142e+00,8.523408296595595957e-01
1.670000000000000151e+00,8.536194234052985053e-01
1.679999999999999938e+00,8.547821151262834372e-01
1.689999999999999947e+00,8.557660361171290919e-01
1.699999999999999956e+00,8.567741611330670359e-01
1.709999999999999964e+00,8.578327780964714044e-01
1.719999999999999973e+00,8.588565180784655251e-01
1.729999999999999982e+00,8.599178777951091979e-01
1.739999999999999991e+00,8.607422752282655187e-01
1.750000000000000000e+00,8.617469083448908718e-01
1.760000000000000009e+00,8.628009005687595767e-01
1.770000000000000018e+00,8.638882795458222574e-01
1.780000000000000027e+00,8.646898283973989408e-01
1.790000000000000036e+00,8.656487548970498436e-01
1.800000000000000044e+00,8.665526318504924719e-01
1.810000000000000053e+00,8.673344075039842727e-01
1.820000000000000062e+00,8.682081362641825839e-01
1.830000000000000071e+00,8.691922309111806966e-01
1.840000000000000080e+00,8.701222258275557175e-01
1.850000000000000089e+00,8.707643856540923100e-01
1.860000000000000098e+00,8.714289206157685985e-01
1.870000000000000107e+00,8.722898051956046173e-01
1.880000000000000115e+00,8.730962814199407784e-01
1.890000000000000124e+00,8.738928458066098637e-01
1.900000000000000133e+00,8.745788110739870502e-01
1.910000000000000142e+00,8.753966541440189042e-01
1.920000000000000151e+00,8.759944715837325591e-01
1.929999999999999938e+00,8.768435320030287805e-01
1.939999999999999947e+00,8.777809929591375848e-01
1.949999999999999956e+00,8.784516414411325247e-01
1.959999999999999964e+00,8.790662387372674136e-01
1.969999999999999973e+00,8.798970858298779119e-01
1.979999999999999982e+00,8.805002049778513085e-01
1.989999999999999991e+00,8.808855162011245410e-01
2.000000000000000000e+00,8.817758509068397421e-01
2.009999999999999787e+00,8.823160660525587451e-01
2.020000000000000018e+00,8.830390205470418641e-01
2.029999999999999805e+00,8.837325840589400627e-01
2.040000000000000036e+00,8.843228354271179814e-01
2.049999999999999822e+00,8.849625097733282431e-01
2.059999999999999609e+00,8.855437587155543522e-01
2.069999999999999840e+00,8.862323896809185531e-01
2.079999999999999627e+00,8.867669965907803986e-01
2.089999999999999858e+00,8.874874402126086137e-01
2.099999999999999645e+00,8.880667995146772631e-01
2.109999999999999876e+00,8.883262308833070886e-01
2.119999999999999662e+00,8.890083030028699262e-01
2.129999999999999893e+00,8.893893517109304758e-01
2.139999999999999680e+00,8.899090518556782570e-01
2.149999999999999911e+00,8.904805073499134638e-01
2.159999999999999698e+00,8.910273126235002117e-01
2.169999999999999929e+00,8.915045637119408672e-01
2.179999999999999716e+00,8.920142037963898485e-01
2.189999999999999947e+00,8.924023383724924985e-01
2.199999999999999734e+00,8.928764652169742799e-01
2.209999999999999964e+00,8.933531369831940738e-01
2.219999999999999751e+00,8.935269438669901643e-01
2.229999999999999982e+00,8.942534158947971212e-01
2.239999999999999769e+00,8.947781529378124876e-01
2.250000000000000000e+00,8.952279247253497330e-01
2.259999999999999787e+00,8.956867146202373009e-01
2.270000000000000018e+00,8.960795436020103644e-01
2.279999999999999805e+00,8.966167399121092174e-01
2.290000000000000036e+00,8.969938182993558717e-01
2.299999999999999822e+00,8.972377535950678551e-01
2.310000000000000053e+00,8.977475018057365919e-01
2.319999999999999840e+00,8.981445773518166309e-01
2.329999999999999627e+00,8.985367719228435357e-01
2.339999999999999858e+00,8.989265956269696378e-01
2.349999999999999645e+00,8.992496658840611889e-01
2.359999999999999876e+00,8.994470654462783932e-01
2.369999999999999662e+00,8.998036982080053203e-01
2.379999999999999893e+00,9.003492403439453673e-01
2.389999999999999680e+00,9.007361738755595981e-01
2.399999999999999911e+00,9.009107459504056559e-01
2.409999999999999698e+00,9.011621406287011471e-01
2.419999999999999929e+00,9.016995724110696830e-01
2.429999999999999716e+00,9.019988473664207751e-01
2.439999999999999947e+00,9.022565539417882752e-01
2.449999999999999734e+00,9.025009852036152136e-01
2.459999999999999964e+00,9.028048916014261849e-01
2.469999999999999751e+00,9.032198494460841331e-01
2.479999999999999982e+00,9.035725095185257461e-01
2.489999999999999769e+00,9.037213107388010203e-01
2.500000000000000000e+00,9.040501162305193406e-01
2.509999999999999787e+00,9.043262181534498234e-01
2.520000000000000018e+00,9.045168878290982262e-01
2.529999999999999805e+00,9.048751818511694411e-01
2.540000000000000036e+00,9.051735701816283619e-01
2.549999999999999822e+00,9.054257758511902177e-01
2.560000000000000053e+00,9.057041831212775396e-01
2.569999999999999840e+00,9.059508607659583213e-01
2.579999999999999627e+00,9.061501767289936726e-01
2.589999999999999858e+00,9.061832230409230249e-01
2.599999999999999645e+00,9.064058820564696584e-01
2.609999999999999876e+00,9.067068429999503021e-01
2.619999999999999662e+00,9.068901336937749136e-01
2.629999999999999893e+00,9.071661631231339173e-01
2.639999999999999680e+00,9.074937602895100097e-01
2.649999999999999911e+00,9.078455259685661582e-01
2.659999999999999698e+00,9.080331235276954960e-01
2.669999999999999929e+00,9.081263303286553068e-01
2.679999999999999716e+00,9.083571608303553369e-01
2.689999999999999947e+00,9.085999313110434406e-01
2.699999999999999734e+00,9.088517598602163794e-01
2.709999999999999964e+00,9.088826219877526036e-01
2.719999999999999751e+00,9.089466619534978253e-01
2.729999999999999982e+00,9.090610099475889827e-01
2.739999999999999769e+00,9.096018428441782211e-01
2.750000000000000000e+00,9.099740225828569784e-01
2.759999999999999787e+00,9.097537950484607672e-01
2.770000000000000018e+00,9.097216354602654098e-01
2.779999999999999805e+00,9.098151779442045228e-01
2.790000000000000036e+00,9.103152467443651474e-01
2.799999999999999822e+00,9.105792699068174789e-01
2.810000000000000053e+00,9.106074261431600370e-01
2.819999999999999840e+00,9.109460816169959729e-01
2.829999999999999627e+00,9.111723383375968099e-01
2.839999999999999858e+00,9.109749266286958358e-01
2.849999999999999645e+00,9.111268029942460878e-01
2.859999999999999876e+00,9.114810533112358559e-01
2.869999999999999662e+00,9.117031573868513705e-01
2.879999999999999893e+00,9.118439636967022865e-01
2.889999999999999680e+00,9.118334044618753298e-01
2.899999999999999911e+00,9.117942220440982126e-01
2.909999999999999698e+00,9.117401760044598902e-01
2.919999999999999929e+00,9.117731995397369005e-01
2.929999999999999716e+00,9.119185980168907912e-01
2.939999999999999947e+00,9.123004385897205415e-01
2.949999999999999734e+00,9.125307746867974412e-01
2.959999999999999964e+00,9.126729467583849509e-01
2.969999999999999751e+00,9.126525135586258664e-01
2.979999999999999982e+00,9.126974817741099200e-01
2.989999999999999769e+00,9.130094773703651967e-01
3.000000000000000000e+00,9.132367255324509436e-01
3.009999999999999787e+00,9.133823607653600574e-01
3.020000000000000018e+00,9.133476507688353951e-01
3.029999999999999805e+00,9.132669738509129331e-01
3.040000000000000036e+00,9.133451503624295809e-01
3.049999999999999822e+00,9.134326171504814074e-01
3.060000000000000053e+00,9.135465025651978710e-01
3.069999999999999840e+00,9.135104298987883897e-01
3.080000000000000071e+00,9.133435853248167424e-01
3.089999999999999858e+00,9.135099760307828776e-01
3.099999999999999645e+00,9.137766727146005019e-01
3.109999999999999876e+00,9.138082332779812189e-01
3.119999999999999662e+00,9.138782670460585678e-01
3.129999999999999893e+00,9.141338881171847675e-01
3.139999999999999680e+00,9.143484318275528766e-01
3.149999999999999911e+00,9.145024030772824775e-01
3.159999999999999698e+00,9.145418816331403189e-01
3.169999999999999929e+00,9.144992241410683231e-01
3.179999999999999716e+00,9.145158235544461611e-01
3.189999999999999947e+00,9.145496740416595438e-01
3.199999999999999734e+00,9.146004573123646120e-01
3.209999999999999964e+00,9.146448705539104163e-01
3.219999999999999751e+00,9.146298899776849067e-01
3.229999999999999982e+00,9.146439255412410763e-01
3.239999999999999769e+00,9.147562569231694196e-01
3.250000000000000000e+00,9.148799065654718010e-01
3.259999999999999787e+00,9.150245010666389067e-01
3.270000000000000018e+00,9.150112055696709712e-01
3.279999999999999805e+00,9.148401047798089269e-01
3.290000000000000036e+00,9.148904643179842644e-01
3.299999999999999822e+00,9.150788342012242671e-01
3.310000000000000053e+00,9.150000020092616815e-01
3.319999999999999840e+00,9.148158388609829439e-01
3.330000000000000071e+00,9.149609599018515560e-01
3.339999999999999858e+00,9.151807686320329038e-01
3.349999999999999645e+00,9.153381824537880629e-01
3.359999999999999876e+00,9.154855502543703949e-01
3.369999999999999662e+00,9.153900818396628614e-01
3.379999999999999893e+00,9.152860353704985741e-01
3.389999999999999680e+00,9.152440039081032319e-01
3.399999999999999911e+00,9.152175549593863924e-01
3.409999999999999698e+00,9.154045119497443705e-01
3.419999999999999929e+00,9.155736694254252850e-01
3.429999999999999716e+00,9.156192599124040044e-01
3.439999999999999947e+00,9.156552616704759506e-01
3.449999999999999734e+00,9.156388069355202441e-01
3.459999999999999964e+00,9.156028611739907008e-01
3.469999999999999751e+00,9.154626075636543847e-01
3.479999999999999982e+00,9.153355566936182131e-01
3.489999999999999769e+00,9.152811319402435197e-01
3.500000000000000000e+00,9.152759897557498636e-01
3.509999999999999787e+00,9.155636569761466115e-01
3.520000000000000018e+00,9.158063345254031651e-01
3.529999999999999805e+00,9.157568870017159801e-01
3.540000000000000036e+00,9.157155152808149623e-01
3.549999999999999822e+00,9.157586036728174728e-01
3.560000000000000053e+00,9.157900700934330507e-01
3.569999999999999840e+00,9.156365604885468024e-01
3.580000000000000071e+00,9.154833614587952750e-01
3.589999999999999858e+00,9.155990029320983936e-01
3.599999999999999645e+00,9.157136074460620057e-01
3.609999999999999876e+00,9.156668502272364840e-01
3.619999999999999662e+00,9.156075325273519416e-01
3.629999999999999893e+00,9.156941665945339537e-01
3.639999999999999680e+00,9.158045980604648806e-01
3.649999999999999911e+00,9.157387321038520378e-01
3.659999999999999698e+00,9.156175789709964929e-01
3.669999999999999929e+00,9.155912643077468438e-01
3.679999999999999716e+00,9.156135677148405927e-01
3.689999999999999947e+00,9.155885979286497722e-01
3.699999999999999734e+00,9.155239173267905040e-01
3.709999999999999964e+00,9.154632814410283981e-01
3.719999999999999751e+00,9.154086092060942370e-01
3.729999999999999982e+00,9.153843937912873319e-01
3.739999999999999769e+00,9.154402495094696723e-01
3.750000000000000000e+00,9.154866911938129848e-01
3.759999999999999787e+00,9.154753787556877409e-01
3.770000000000000018e+00,9.154634006734230223e-01
3.779999999999999805e+00,9.155945496255654126e-01
3.790000000000000036e+00,9.157298234354611655e-01
3.799999999999999822e+00,9.156189959000076151e-01
3.810000000000000053e+00,9.154409613193379425e-01
3.819999999999999840e+00,9.154453350296823944e-01
3.830000000000000071e+00,9.155726411589385494e-01
3.839999999999999858e+00,9.156017834027226909e-01
3.849999999999999645e+00,9.154810651794238474e-01
3.859999999999999876e+00,9.154072157253184683e-01
3.869999999999999662e+00,9.155487931522775513e-01
3.879999999999999893e+00,9.156886114334791271e-01
3.889999999999999680e+00,9.155110012668074004e-01
3.899999999999999911e+00,9.153173727779347901e-01
3.909999999999999698e+00,9.151918574226387548e-01
3.919999999999999929e+00,9.150942387773389752e-01
3.929999999999999716e+00,9.150269459796877003e-01
3.939999999999999947e+00,9.149951543815422195e-01
3.949999999999999734e+00,9.149839270660264923e-01
3.959999999999999964e+00,9.150612783946960871e-01
3.969999999999999751e+00,9.151373389373793632e-01
3.979999999999999982e+00,9.149343628223030045e-01
3.989999999999999769e+00,9.147053296417112511e-01
4.000000000000000000e+00,9.147227867234181131e-01
4.009999999999999787e+00,9.148901934068410791e-01
4.019999999999999574e+00,9.149590335626923698e-01
4.030000000000000249e+00,9.148152223443727360e-01
4.040000000000000036e+00,9.146719052981362452e-01
4.049999999999999822e+00,9.145581051623760116e-01
4.059999999999999609e+00,9.144447909716818534e-01
4.070000000000000284e+00,9.144686679420691577e-01
4.080000000000000071e+00,9.145615448840288542e-01
4.089999999999999858e+00,9.145874611243464125e-01
4.099999999999999645e+00,9.144708016136481321e-01
4.109999999999999432e+00,9.143544792987059466e-01
4.120000000000000107e+00,9.142566756711418829e-01
4.129999999999999893e+00,9.141599052634235001e-01
4.139999999999999680e+00,9.141070606900919548e-01
4.149999999999999467e+00,9.140852153101067801e-01
4.160000000000000142e+00,9.141029988619809865e-01
4.169999999999999929e+00,9.142825548551738457e-01
4.179999999999999716e+00,9.144603764046430605e-01
4.189999999999999503e+00,9.144279188196806629e-01
4.200000000000000178e+00,9.143420188242629143e-01
4.209999999999999964e+00,9.141852484450403438e-01
4.219999999999999751e+00,9.139148444937054139e-01
4.229999999999999538e+00,9.136460341219528880e-01
4.240000000000000213e+00,9.137371036969735849e-01
4.250000000000000000e+00,9.138444176528883744e-01
4.259999999999999787e+00,9.138096506183474022e-01
4.269999999999999574e+00,9.136405560976783580e-01
4.280000000000000249e+00,9.134881084871137036e-01
4.290000000000000036e+00,9.136084837797934233e-01
4.299999999999999822e+00,9.137276884462427473e-01
4.309999999999999609e+00,9.136659962099145105e-01
4.320000000000000284e+00,9.134770883261700281e-01
4.330000000000000071e+00,9.133253477637220952e-01
4.339999999999999858e+00,9.135000074656959290e-01
4.349999999999999645e+00,9.136731374114523963e-01
4.360000000000000320e+00,9.135976216336644251e-01
4.370000000000000107e+00,9.133585250236377906e-01
4.379999999999999893e+00,9.131399890324147783e-01
4.389999999999999680e+00,9.131238307690603406e-01
4.399999999999999467e+00,9.131074001740216994e-01
4.410000000000000142e+00,9.130365266428629445e-01
4.419999999999999929e+00,9.129231566551240240e-01
4.429999999999999716e+00,9.128127633066902558e-01
4.439999999999999503e+00,9.128577122967462820e-01
4.450000000000000178e+00,9.129020569604172630e-01
4.459999999999999964e+00,9.128306842431971324e-01
4.469999999999999751e+00,9.126241861539486910e-01
4.479999999999999538e+00,9.124187805810773932e-01
4.490000000000000213e+00,9.123904075882321996e-01
4.500000000000000000e+00,9.123843093165673324e-01
4.509999999999999787e+00,9.123859415130836092e-01
4.519999999999999574e+00,9.124058793781341103e-01
4.530000000000000249e+00,9.124253835070075258e-01
4.540000000000000036e+00,9.123257658889117883e-01
4.549999999999999822e+00,9.121753071588840633e-01
4.559999999999999609e+00,9.120336272872551220e-01
4.570000000000000284e+00,9.119837369691913276e-01
4.580000000000000071e+00,9.119338865479051925e-01
4.589999999999999858e+00,9.118927553678872755e-01
4.599999999999999645e+00,9.118622367649967808e-01
4.610000000000000320e+00,9.118316528559999856e-01
4.620000000000000107e+00,9.118676362601461083e-01
4.629999999999999893e+00,9.119195225747374067e-01
4.639999999999999680e+00,9.119505315421271296e-01
4.649999999999999467e+00,9.118561618544929193e-01
4.660000000000000142e+00,9.117621699343135822e-01
4.669999999999999929e+00,9.116344013313812944e-01
4.679999999999999716e+00,9.114674718390622932e-01
4.689999999999999503e+00,9.113014248686210905e-01
4.700000000000000178e+00,9.112417009564822701e-01
4.709999999999999964e+00,9.112138891446623923e-01
4.719999999999999751e+00,9.111878773670930576e-01
4.729999999999999538e+00,9.111917629459758139e-01
4.740000000000000213e+00,9.111954038955412116e-01
4.750000000000000000e+00,9.111833768671913081e-01
4.759999999999999787e+00,9.111405534473679957e-01
4.769999999999999574e+00,9.110977372525410622e-01
4.780000000000000249e+00,9.109534117248258012e-01
4.790000000000000036e+00,9.107406626010161599e-01
4.799999999999999822e+00,9.105290910390827497e-01
4.809999999999999609e+00,9.104672514684569729e-01
4.820000000000000284e+00,9.104342266504942272e-01
4.830000000000000071e+00,9.103989245976719102e-01
4.839999999999999858e+00,9.103315050875165904e-01
4.849999999999999645e+00,9.102643384144318839e-01
4.860000000000000320e+00,9.101612982948990016e-01
4.870000000000000107e+00,9.099651510097007678e-01
4.879999999999999893e+00,9.097700105956711969e-01
4.889999999999999680e+00,9.096855843876270331e-01
4.899999999999999467e+00,9.097229367680695900e-01
4.910000000000000142e+00,9.097598907871965457e-01
4.919999999999999929e+00,9.096512498040398853e-01
4.929999999999999716e+00,9.094663830087142964e-01
4.939999999999999503e+00,9.092824895414605146e-01
4.950000000000000178e+00,9.093042092588409231e-01
4.959999999999999964e+00,9.093713531728279120e-01
4.969999999999999751e+00,9.094379500069645905e-01
4.979999999999999538e+00,9.093986380864989005e-01
4.990000000000000213e+00,9.093554559403149717e-01
5.000000000000000000e+00,9.093051902622643068e-01
5.009999999999999787e+00,9.091867843964150930e-01
5.019999999999999574e+00,9.090689404408545116e-01
5.030000000000000249e+00,9.089880288669993647e-01
5.040000000000000036e+00,9.090449989727531488e-01
5.049999999999999822e+00,9.091014891729314318e-01
5.059999999999999609e+00,9.091269354508701994e-01
5.070000000000000284e+00,9.090829560196748149e-01
5.080000000000000071e+00,9.090390894256301646e-01
5.089999999999999858e+00,9.089493502310316275e-01
5.099999999999999645e+00,9.087872568870127843e-01
5.110000000000000320e+00,9.086259961451566003e-01
5.120000000000000107e+00,9.085442576562802186e-01
5.129999999999999893e+00,9.085586330606180150e-01
5.139999999999999680e+00,9.085727866867351343e-01
5.149999999999999467e+00,9.085197879676798483e-01
5.160000000000000142e+00,9.083994690390091442e-01
5.169999999999999929e+00,9.082797399514952463e-01
5.179999999999999716e+00,9.081140112719577884e-01
5.189999999999999503e+00,9.079074152207046167e-01
5.200000000000000178e+00,9.077019014348602921e-01
5.209999999999999964e+00,9.075883230496369913e-01
5.219999999999999751e+00,9.075526306684663647e-01
5.229999999999999538e+00,9.075170354907313719e-01
5.240000000000000213e+00,9.075429384459537951e-01
5.250000000000000000e+00,9.076218261276558508e-01
5.259999999999999787e+00,9.077001409057087189e-01
5.269999999999999574e+00,9.076406834462094064e-01
5.280000000000000249e+00,9.074514994232727449e-01
5.290000000000000036e+00,9.072633145004402877e-01
5.299999999999999822e+00,9.071194681933046899e-01
5.309999999999999609e+00,9.070244190329884715e-01
5.320000000000000284e+00,9.069297966879769080e-01
5.330000000000000071e+00,9.069002561671777318e-01
5.339999999999999858e+00,9.069611497494400876e-01
5.349999999999999645e+00,9.070216037339556836e-01
5.360000000000000320e+00,9.070308108993511143e-01
5.370000000000000107e+00,9.069422768903409038e-01
5.379999999999999893e+00,9.068541519435271425e-01
5.389999999999999680e+00,9.067600983658284930e-01
5.399999999999999467e+00,9.066474594103204332e-01
5.410000000000000142e+00,9.065353586563524857e-01
5.419999999999999929e+00,9.064126880332292746e-01
5.429999999999999716e+00,9.062220782123943108e-01
5.439999999999999503e+00,9.060324484061141881e-01
5.450000000000000178e+00,9.058459863384055177e-01
5.459999999999999964e+00,9.058586299840216682e-01
5.469999999999999751e+00,9.058711278252913335e-01
5.479999999999999538e+00,9.058834824618139381e-01
5.490000000000000213e+00,9.058219716529977150e-01
5.500000000000000000e+00,9.057491972249358536e-01
5.509999999999999787e+00,9.056767290472836907e-01
5.519999999999999574e+00,9.055949101154472380e-01
5.530000000000000249e+00,9.055093289882384378e-01
5.540000000000000036e+00,9.054241303966790166e-01
5.549999999999999822e+00,9.053100675963071664e-01
5.559999999999999609e+00,9.051693625015775346e-01
5.570000000000000284e+00,9.050293506126004806e-01
5.580000000000000071e+00,9.048918057354324862e-01
5.589999999999999858e+00,9.047587688547821250e-01
5.599999999999999645e+00,9.046263901017559395e-01
5.610000000000000320e+00,9.045100241714547629e-01
5.620000000000000107e+00,9.045368923690767504e-01
5.629999999999999893e+00,9.045635439867139027e-01
5.639999999999999680e+00,9.045899820821194925e-01
5.649999999999999467e+00,9.046344928861977941e-01
5.660000000000000142e+00,9.046816968610776888e-01
5.669999999999999929e+00,9.047285840931015288e-01
5.679999999999999716e+00,9.046539354934534094e-01
5.689999999999999503e+00,9.044996981430581950e-01
5.700000000000000178e+00,9.043462296267790190e-01
5.709999999999999964e+00,9.041768260732717666e-01
5.719999999999999751e+00,9.039739030431386269e-01
5.729999999999999538e+00,9.037720185732509570e-01
5.740000000000000213e+00,9.035784540070026516e-01
5.750000000000000000e+00,9.036068967076787972e-01
5.759999999999999787e+00,9.036351272982507954e-01
5.769999999999999574e+00,9.036631485680856057e-01
5.780000000000000249e+00,9.036118222481875906e-01
5.790000000000000036e+00,9.035297459907704054e-01
5.799999999999999822e+00,9.034480398534178169e-01
5.809999999999999609e+00,9.033543900007826588e-01
