# Wavelength (Å), Efficiency
5.809999999999999609e+00,9.094220758052271592e-01
5.820000000000000284e+00,9.093122485170198610e-01
5.830000000000000071e+00,9.092029696997968591e-01
5.839999999999999858e+00,9.090953849026048861e-01
5.849999999999999645e+00,9.090212141287374870e-01
5.860000000000000320e+00,9.089474060051440096e-01
5.870000000000000107e+00,9.088739585237480822e-01
5.879999999999999893e+00,9.087742193214880526e-01
5.889999999999999680e+00,9.086614234778541688e-01
5.899999999999999467e+00,9.085491850376368195e-01
5.910000000000000142e+00,9.084500409733111681e-01
5.919999999999999929e+00,9.083849172703907238e-01
5.929999999999999716e+00,9.083201048942973754e-01
5.939999999999999503e+00,9.082556022300357634e-01
5.950000000000000178e+00,9.081937654622200817e-01
5.959999999999999964e+00,9.081326019612129263e-01
5.969999999999999751e+00,9.080717297145287636e-01
5.979999999999999538e+00,9.079444907188433112e-01
5.990000000000000213e+00,9.077302520156499410e-01
6.000000000000000000e+00,9.075171128122431208e-01
6.009999999999999787e+00,9.073050658704190363e-01
6.019999999999999574e+00,9.072782443403722974e-01
6.030000000000000249e+00,9.072549897696005061e-01
6.040000000000000036e+00,9.072318316005524297e-01
6.049999999999999822e+00,9.072574995416472499e-01
6.059999999999999609e+00,9.073293868976903820e-01
6.070000000000000284e+00,9.074009050735655224e-01
6.080000000000000071e+00,9.074670714762315127e-01
6.089999999999999858e+00,9.073126917864784424e-01
6.099999999999999645e+00,9.071590785912576616e-01
6.110000000000000320e+00,9.070062270880130395e-01
6.120000000000000107e+00,9.068974478833924380e-01
6.129999999999999893e+00,9.068303441042001589e-01
6.139999999999999680e+00,9.067635533491932298e-01
6.150000000000000355e+00,9.066970740135673612e-01
6.160000000000000142e+00,9.065067036071770001e-01
6.169999999999999929e+00,9.063150154814499926e-01
6.179999999999999716e+00,9.061242818597057269e-01
6.189999999999999503e+00,9.059972431212444111e-01
6.200000000000000178e+00,9.059532871865944026e-01
6.209999999999999964e+00,9.059095314213245764e-01
6.219999999999999751e+00,9.058659748370934128e-01
6.229999999999999538e+00,9.058868548583347557e-01
6.240000000000000213e+00,9.059180136979299025e-01
6.250000000000000000e+00,9.059490098743276931e-01
6.259999999999999787e+00,9.059396180254227771e-01
6.269999999999999574e+00,9.058211071302827433e-01
6.280000000000000249e+00,9.057031629244804982e-01
6.290000000000000036e+00,9.055857820201027586e-01
6.299999999999999822e+00,9.054374287216019335e-01
6.309999999999999609e+00,9.052733283256705343e-01
6.320000000000000284e+00,9.051100219479433218e-01
6.330000000000000071e+00,9.049512150174404690e-01
6.339999999999999858e+00,9.049491274470579105e-01
6.349999999999999645e+00,9.049470369106893397e-01
6.360000000000000320e+00,9.049449437193431978e-01
6.370000000000000107e+00,9.048791214327398524e-01
6.379999999999999893e+00,9.047048863489584036e-01
6.389999999999999680e+00,9.045314907074639699e-01
6.400000000000000355e+00,9.043589292591218687e-01
6.410000000000000142e+00,9.041746933179455326e-01
6.419999999999999929e+00,9.039858357690917501e-01
6.429999999999999716e+00,9.037978867665369398e-01
6.439999999999999503e+00,9.036108406200665799e-01
6.450000000000000178e+00,9.037340024524085358e-01
6.459999999999999964e+00,9.038574881883437717e-01
6.469999999999999751e+00,9.039804083916972433e-01
6.479999999999999538e+00,9.039972848282776807e-01
6.490000000000000213e+00,9.037425152348937951e-01
6.500000000000000000e+00,9.034889820774049118e-01
6.509999999999999787e+00,9.032366774326330283e-01
6.519999999999999574e+00,9.031823818574106211e-01
6.530000000000000249e+00,9.032956525736718367e-01
6.540000000000000036e+00,9.034084089823021246e-01
6.549999999999999822e+00,9.035206543190394957e-01
6.559999999999999609e+00,9.034702029707569748e-01
6.570000000000000284e+00,9.033740770626430550e-01
6.580000000000000071e+00,9.032783898423711877e-01
6.589999999999999858e+00,9.031831387893292096e-01
6.599999999999999645e+00,9.030180516199203256e-01
6.610000000000000320e+00,9.028534797336010831e-01
6.620000000000000107e+00,9.026896747818783373e-01
6.629999999999999893e+00,9.025467004054615883e-01
6.639999999999999680e+00,9.024886933871149042e-01
6.650000000000000355e+00,9.024309442954373539e-01
6.660000000000000142e+00,9.023734517130591604e-01
6.669999999999999929e+00,9.022865805842532616e-01
6.679999999999999716e+00,9.021487729059823879e-01
6.689999999999999503e+00,9.020115956415351022e-01
6.700000000000000178e+00,9.018750450584058775e-01
6.709999999999999964e+00,9.018135102795102886e-01
6.719999999999999751e+00,9.018216078712600892e-01
6.729999999999999538e+00,9.018296629934270392e-01
6.740000000000000213e+00,9.018376760364630318e-01
6.750000000000000000e+00,9.018137066278596459e-01
6.759999999999999787e+00,9.017723897686309442e-01
6.769999999999999574e+00,9.017312508849134600e-01
6.780000000000000249e+00,9.016902890677086502e-01
6.790000000000000036e+00,9.016102504561154252e-01
6.799999999999999822e+00,9.015177279326569426e-01
6.809999999999999609e+00,9.014256160486580072e-01
6.820000000000000284e+00,9.013339124630299626e-01
6.830000000000000071e+00,9.011884611559394243e-01
6.839999999999999858e+00,9.010331870229394413e-01
6.849999999999999645e+00,9.008786133285801023e-01
6.860000000000000320e+00,9.007247359225991623e-01
6.870000000000000107e+00,9.006683473073671120e-01
6.879999999999999893e+00,9.006230060128200821e-01
6.889999999999999680e+00,9.005778582092426321e-01
6.900000000000000355e+00,9.005329028972970384e-01
6.910000000000000142e+00,9.004872111286431613e-01
6.919999999999999929e+00,9.004416539853086210e-01
6.929999999999999716e+00,9.003962914057052069e-01
6.939999999999999503e+00,9.003511223558866572e-01
6.950000000000000178e+00,9.003349673092414518e-01
6.959999999999999964e+00,9.003202408818974378e-01
6.969999999999999751e+00,9.003055729421103326e-01
6.979999999999999538e+00,9.002909632660912598e-01
6.990000000000000213e+00,9.001994109673721045e-01
